propulso_id	lat	lng	delta_time	date	time
d80aaa6a92a80f1	46.348510	-72.539320	0	2023-06-10	02:08:05
83ce393dbf20030	46.344000	-72.545940	50	2023-06-10	02:08:06
bf5182a2d52ac80	46.050169	-72.333295	1796	2023-06-10	02:08:07
bf5182a2d52ac80	46.050170	-72.333300	1796	2023-06-10	02:08:07
e72c217c5f07944	46.347238	-72.541286	0	2023-06-10	02:08:08
e72c217c5f07944	46.347237	-72.541280	0	2023-06-10	02:08:08
dac312ad565c85d	46.341130	-72.547980	0	2023-06-10	02:08:10
e72c217c5f07944	46.347250	-72.541240	-5	2023-06-10	02:08:13
6ac6470c40d5837	46.347796	-72.535764	0	2023-06-10	02:08:13
3adca428fb38cc9	46.346410	-72.546630	0	2023-06-10	02:08:16
fa59b8c68c14898	46.345100	-72.547670	-136	2023-06-10	02:08:17
fa59b8c68c14898	46.345100	-72.547710	-136	2023-06-10	02:08:17
bf5182a2d52ac80	46.041230	-72.328160	1785	2023-06-10	02:08:18
bf5182a2d52ac80	46.041260	-72.328160	1785	2023-06-10	02:08:18
796142afb77be48	46.337490	-72.548350	0	2023-06-10	02:08:21
dac312ad565c85d	46.341141	-72.547986	0	2023-06-10	02:08:25
dac312ad565c85d	46.341140	-72.547990	0	2023-06-10	02:08:25
3adca428fb38cc9	46.346422	-72.546617	0	2023-06-10	02:08:26
3adca428fb38cc9	46.346420	-72.546620	0	2023-06-10	02:08:26
3adca428fb38cc9	46.346420	-72.546616	0	2023-06-10	02:08:26
fa59b8c68c14898	46.345100	-72.547680	-146	2023-06-10	02:08:27
bf5182a2d52ac80	46.041252	-72.328160	1775	2023-06-10	02:08:28
bf5182a2d52ac80	46.041240	-72.328150	1775	2023-06-10	02:08:28
bf5182a2d52ac80	46.041254	-72.328166	1775	2023-06-10	02:08:28
9ce498c180e6b68	46.337872	-72.544341	0	2023-06-10	02:08:31
bf5182a2d52ac80	46.052307	-72.334810	1770	2023-06-10	02:08:33
bf5182a2d52ac80	46.052307	-72.334806	1770	2023-06-10	02:08:33
dac312ad565c85d	46.341130	-72.547990	0	2023-06-10	02:08:35
d80aaa6a92a80f1	46.348520	-72.539360	0	2023-06-10	02:08:38
b2a11b7ca624eb2	46.350140	-72.538850	0	2023-06-10	02:08:39
dac312ad565c85d	46.341140	-72.547990	0	2023-06-10	02:08:40
bf5182a2d52ac80	46.052300	-72.334820	1759	2023-06-10	02:08:44
bf5182a2d52ac80	46.052300	-72.334810	1759	2023-06-10	02:08:44
000a0ea118a3ae9	46.340508	-72.545074	0	2023-06-10	02:08:46
000a0ea118a3ae9	46.340500	-72.545080	0	2023-06-10	02:08:46
d80aaa6a92a80f1	46.348510	-72.539350	0	2023-06-10	02:08:48
b2a11b7ca624eb2	46.350140	-72.538830	0	2023-06-10	02:08:49
b2a11b7ca624eb2	46.350138	-72.538834	0	2023-06-10	02:08:49
d80aaa6a92a80f1	46.348525	-72.539326	0	2023-06-10	02:08:50
d80aaa6a92a80f1	46.348526	-72.539330	0	2023-06-10	02:08:50
dac312ad565c85d	46.341190	-72.548000	0	2023-06-10	02:08:52
83ce393dbf20030	46.344000	-72.545950	0	2023-06-10	02:08:56
83ce393dbf20030	46.344000	-72.545944	0	2023-06-10	02:08:56
83ce393dbf20030	46.344001	-72.545941	0	2023-06-10	02:08:56
bf5182a2d52ac80	46.050150	-72.333300	1746	2023-06-10	02:08:57
e72c217c5f07944	46.347240	-72.541280	-50	2023-06-10	02:08:58
69f5f2c3c12997b	46.350390	-72.535360	0	2023-06-10	02:09:00
69f5f2c3c12997b	46.350395	-72.535355	0	2023-06-10	02:09:00
69f5f2c3c12997b	46.350396	-72.535356	0	2023-06-10	02:09:00
8b56d8931a5a77c	46.328510	-72.568420	-191	2023-06-10	02:09:01
401c8e4f663c358	46.339650	-72.551640	0	2023-06-10	02:09:03
fa59b8c68c14898	46.345070	-72.547690	148	2023-06-10	02:09:04
bf5182a2d52ac80	46.042540	-72.329030	1738	2023-06-10	02:09:05
000a0ea118a3ae9	46.340490	-72.545050	0	2023-06-10	02:09:07
8b56d8931a5a77c	46.328482	-72.568419	-199	2023-06-10	02:09:09
8b56d8931a5a77c	46.328484	-72.568420	-199	2023-06-10	02:09:09
014941dc8592232	46.345740	-72.534860	0	2023-06-10	02:09:12
2a7d59cd38a91b6	46.343810	-72.545160	0	2023-06-10	02:09:12
2a7d59cd38a91b6	46.343810	-72.545150	0	2023-06-10	02:09:12
bf5182a2d52ac80	46.042570	-72.328990	1728	2023-06-10	02:09:15
bf5182a2d52ac80	46.042570	-72.328980	1728	2023-06-10	02:09:15
8b56d8931a5a77c	46.328490	-72.568440	-206	2023-06-10	02:09:16
ea3294ff0e254dd	46.352039	-72.542805	0	2023-06-10	02:09:16
2a7d59cd38a91b6	46.343830	-72.545180	0	2023-06-10	02:09:16
77cedb9b9da1e7a	46.347230	-72.541260	0	2023-06-10	02:09:18
2a7d59cd38a91b6	46.343860	-72.545190	0	2023-06-10	02:09:19
2a7d59cd38a91b6	46.343860	-72.545180	0	2023-06-10	02:09:19
bf5182a2d52ac80	46.042585	-72.328987	1723	2023-06-10	02:09:20
bf5182a2d52ac80	46.042580	-72.328990	1723	2023-06-10	02:09:20
bf5182a2d52ac80	46.042583	-72.328990	1723	2023-06-10	02:09:20
014941dc8592232	46.345730	-72.534870	0	2023-06-10	02:09:21
014941dc8592232	46.345730	-72.534868	0	2023-06-10	02:09:21
2a7d59cd38a91b6	46.343820	-72.545160	0	2023-06-10	02:09:21
fa59b8c68c14898	46.345100	-72.547710	127	2023-06-10	02:09:25
fa59b8c68c14898	46.345100	-72.547699	127	2023-06-10	02:09:25
8b56d8931a5a77c	46.328490	-72.568440	-216	2023-06-10	02:09:26
2a7d59cd38a91b6	46.343840	-72.545170	0	2023-06-10	02:09:26
77cedb9b9da1e7a	46.347240	-72.541260	0	2023-06-10	02:09:28
77cedb9b9da1e7a	46.347241	-72.541260	0	2023-06-10	02:09:28
2a7d59cd38a91b6	46.343850	-72.545180	0	2023-06-10	02:09:29
2a7d59cd38a91b6	46.343850	-72.545170	0	2023-06-10	02:09:29
2a7d59cd38a91b6	46.343850	-72.545172	0	2023-06-10	02:09:29
39593be86813177	46.347700	-72.547370	0	2023-06-10	02:09:33
bf5182a2d52ac80	46.061200	-72.347210	1710	2023-06-10	02:09:33
c9c01dfd664fe06	46.352510	-72.542890	0	2023-06-10	02:09:38
bf5182a2d52ac80	46.042590	-72.329030	1705	2023-06-10	02:09:38
fe9c707597ba0c8	46.342897	-72.540593	0	2023-06-10	02:09:38
fe9c707597ba0c8	46.342896	-72.540596	0	2023-06-10	02:09:38
fe9c707597ba0c8	46.342890	-72.540600	0	2023-06-10	02:09:38
014941dc8592232	46.345770	-72.534830	0	2023-06-10	02:09:39
39593be86813177	46.347740	-72.547320	0	2023-06-10	02:09:43
39593be86813177	46.347700	-72.547380	0	2023-06-10	02:09:44
bf5182a2d52ac80	46.061200	-72.347220	1699	2023-06-10	02:09:44
bf5182a2d52ac80	46.042590	-72.329050	1695	2023-06-10	02:09:48
fe9c707597ba0c8	46.342890	-72.540600	0	2023-06-10	02:09:48
014941dc8592232	46.345780	-72.534840	0	2023-06-10	02:09:49
bf5182a2d52ac80	46.042530	-72.329050	1693	2023-06-10	02:09:50
8b56d8931a5a77c	46.328520	-72.568410	-242	2023-06-10	02:09:52
fa59b8c68c14898	46.345080	-72.547690	99	2023-06-10	02:09:53
401c8e4f663c358	46.339670	-72.551640	0	2023-06-10	02:09:54
401c8e4f663c358	46.339667	-72.551642	0	2023-06-10	02:09:54
69f5f2c3c12997b	46.350390	-72.535370	0	2023-06-10	02:09:55
8b56d8931a5a77c	46.325694	-72.570001	-246	2023-06-10	02:09:56
8b56d8931a5a77c	46.325695	-72.570000	-246	2023-06-10	02:09:56
000a0ea118a3ae9	46.340490	-72.545070	0	2023-06-10	02:09:57
d23ce33c9e6bfd7	46.339830	-72.541190	0	2023-06-10	02:10:00
d23ce33c9e6bfd7	46.339840	-72.541190	0	2023-06-10	02:10:00
9d7442810233b5a	46.351810	-72.544990	0	2023-06-10	02:10:01
9d7442810233b5a	46.351811	-72.544988	0	2023-06-10	02:10:01
fa59b8c68c14898	46.345100	-72.547699	90	2023-06-10	02:10:02
fa59b8c68c14898	46.345130	-72.547680	90	2023-06-10	02:10:02
6185ba5a28bfc72	46.339250	-72.544620	0	2023-06-10	02:10:03
c9c01dfd664fe06	46.352542	-72.542904	0	2023-06-10	02:10:03
c9c01dfd664fe06	46.352543	-72.542910	0	2023-06-10	02:10:03
fe9c707597ba0c8	46.342890	-72.540640	0	2023-06-10	02:10:03
fe9c707597ba0c8	46.342890	-72.540600	0	2023-06-10	02:10:03
bf5182a2d52ac80	46.061140	-72.347140	1677	2023-06-10	02:10:06
bf5182a2d52ac80	46.061160	-72.347180	1677	2023-06-10	02:10:06
18dbced75cc4864	46.348920	-72.540020	0	2023-06-10	02:10:06
8b56d8931a5a77c	46.322840	-72.574850	-261	2023-06-10	02:10:11
bf5182a2d52ac80	46.072110	-72.354790	1672	2023-06-10	02:10:11
8e3655a5341fcbe	46.345100	-72.547710	326	2023-06-10	02:10:12
0d57ce98f333d9b	46.350506	-72.542770	0	2023-06-10	02:10:13
2bd9c1198ddb23e	46.357609	-72.607872	-692	2023-06-10	02:10:19
2bd9c1198ddb23e	46.357610	-72.607870	-692	2023-06-10	02:10:19
9d7442810233b5a	46.351790	-72.544980	0	2023-06-10	02:10:19
8e3655a5341fcbe	46.345100	-72.547699	317	2023-06-10	02:10:21
8b56d8931a5a77c	46.322830	-72.574860	-272	2023-06-10	02:10:22
dcc893f2e07b3f0	46.340323	-72.542322	0	2023-06-10	02:10:22
dcc893f2e07b3f0	46.340324	-72.542320	0	2023-06-10	02:10:22
bf5182a2d52ac80	46.072120	-72.354790	1661	2023-06-10	02:10:22
0d57ce98f333d9b	46.350500	-72.542790	0	2023-06-10	02:10:24
3cb18db3f33d518	46.347163	-72.544975	0	2023-06-10	02:10:26
2bd9c1198ddb23e	46.357600	-72.607890	-702	2023-06-10	02:10:29
9d7442810233b5a	46.351790	-72.544970	0	2023-06-10	02:10:29
9d7442810233b5a	46.351790	-72.544980	0	2023-06-10	02:10:29
d23ce33c9e6bfd7	46.339830	-72.541220	0	2023-06-10	02:10:33
d23ce33c9e6bfd7	46.339830	-72.541210	0	2023-06-10	02:10:33
dcc893f2e07b3f0	46.340320	-72.542380	0	2023-06-10	02:10:35
18dbced75cc4864	46.348970	-72.540010	0	2023-06-10	02:10:36
18dbced75cc4864	46.348970	-72.540008	0	2023-06-10	02:10:36
d23ce33c9e6bfd7	46.339790	-72.541190	0	2023-06-10	02:10:37
8b56d8931a5a77c	46.322833	-72.574886	-289	2023-06-10	02:10:39
8b56d8931a5a77c	46.322834	-72.574880	-289	2023-06-10	02:10:39
bf5182a2d52ac80	46.072070	-72.354790	1644	2023-06-10	02:10:39
bf5182a2d52ac80	46.072070	-72.354787	1644	2023-06-10	02:10:39
dcc893f2e07b3f0	46.340310	-72.542370	0	2023-06-10	02:10:40
dcc893f2e07b3f0	46.340310	-72.542380	0	2023-06-10	02:10:40
d23ce33c9e6bfd7	46.339840	-72.541220	0	2023-06-10	02:10:44
18dbced75cc4864	46.348980	-72.540010	0	2023-06-10	02:10:46
18dbced75cc4864	46.348980	-72.540020	0	2023-06-10	02:10:46
d23ce33c9e6bfd7	46.339790	-72.541190	0	2023-06-10	02:10:47
bf5182a2d52ac80	46.072080	-72.354780	1634	2023-06-10	02:10:49
fa59b8c68c14898	46.345140	-72.547670	41	2023-06-10	02:10:51
fa59b8c68c14898	46.345100	-72.547710	41	2023-06-10	02:10:51
4c936a1ee8c7fa9	46.339324	-72.551415	1189	2023-06-10	02:10:53
6185ba5a28bfc72	46.339268	-72.544624	0	2023-06-10	02:10:54
6185ba5a28bfc72	46.339260	-72.544630	0	2023-06-10	02:10:54
6185ba5a28bfc72	46.339266	-72.544627	0	2023-06-10	02:10:54
fe9c707597ba0c8	46.342890	-72.540600	0	2023-06-10	02:10:54
fe9c707597ba0c8	46.342890	-72.540630	0	2023-06-10	02:10:54
d23ce33c9e6bfd7	46.339830	-72.541190	0	2023-06-10	02:10:55
d23ce33c9e6bfd7	46.339840	-72.541180	0	2023-06-10	02:10:55
bf5182a2d52ac80	46.061130	-72.347140	1627	2023-06-10	02:10:56
bf5182a2d52ac80	46.061150	-72.347180	1627	2023-06-10	02:10:56
16d211be63235a1	46.348740	-72.550040	248	2023-06-10	02:11:00
6d99c1aee97296e	46.338619	-72.550960	0	2023-06-10	02:11:03
6d99c1aee97296e	46.338620	-72.550960	0	2023-06-10	02:11:03
5dc946bf5048732	46.343140	-72.540480	0	2023-06-10	02:11:03
3e409baed9ffa29	46.350310	-72.548411	0	2023-06-10	02:11:19
16d211be63235a1	46.348770	-72.550050	229	2023-06-10	02:11:19
16d211be63235a1	46.348770	-72.550070	229	2023-06-10	02:11:19
fa59b8c68c14898	46.345100	-72.547710	12	2023-06-10	02:11:20
257539999fb67bb	46.340910	-72.547900	0	2023-06-10	02:11:23
257539999fb67bb	46.340912	-72.547894	0	2023-06-10	02:11:23
8b56d8931a5a77c	46.320018	-72.577282	-333	2023-06-10	02:11:23
8b56d8931a5a77c	46.320020	-72.577286	-333	2023-06-10	02:11:23
16d211be63235a1	46.348780	-72.550056	219	2023-06-10	02:11:29
16d211be63235a1	46.348780	-72.550060	219	2023-06-10	02:11:29
6a6c077cba7adc1	46.340920	-72.547960	0	2023-06-10	02:11:30
fa59b8c68c14898	46.345160	-72.547660	0	2023-06-10	02:11:32
8b56d8931a5a77c	46.320040	-72.577310	-343	2023-06-10	02:11:33
5dc946bf5048732	46.343140	-72.540530	15	2023-06-10	02:11:39
6ac6470c40d5837	46.347796	-72.535764	0	2023-06-10	02:11:39
fa59b8c68c14898	46.345150	-72.547650	0	2023-06-10	02:11:41
b40a7c7754582ea	46.340911	-72.547767	0	2023-06-10	02:11:42
8b56d8931a5a77c	46.320030	-72.577320	-354	2023-06-10	02:11:44
6a6c077cba7adc1	46.340916	-72.547966	0	2023-06-10	02:11:45
6a6c077cba7adc1	46.340917	-72.547967	0	2023-06-10	02:11:45
b40a7c7754582ea	46.340880	-72.547740	0	2023-06-10	02:11:45
5dc946bf5048732	46.343134	-72.540518	5	2023-06-10	02:11:49
5dc946bf5048732	46.343136	-72.540520	5	2023-06-10	02:11:49
6d99c1aee97296e	46.338620	-72.550950	-51	2023-06-10	02:11:54
5dc946bf5048732	46.343130	-72.540470	0	2023-06-10	02:11:54
16d211be63235a1	46.348730	-72.550040	193	2023-06-10	02:11:55
16d211be63235a1	46.348900	-72.549715	186	2023-06-10	02:12:02
16d211be63235a1	46.348900	-72.549720	186	2023-06-10	02:12:02
16d211be63235a1	46.348900	-72.549710	186	2023-06-10	02:12:02
5dc946bf5048732	46.343130	-72.540570	0	2023-06-10	02:12:06
00c64dbc2dd83fb	46.343530	-72.541620	0	2023-06-10	02:12:09
fa59b8c68c14898	46.345060	-72.547670	23	2023-06-10	02:12:13
bf5182a2d52ac80	46.083206	-72.361360	1550	2023-06-10	02:12:13
bf5182a2d52ac80	46.083207	-72.361355	1550	2023-06-10	02:12:13
bf5182a2d52ac80	46.083200	-72.361360	1550	2023-06-10	02:12:13
16d211be63235a1	46.348870	-72.549680	175	2023-06-10	02:12:13
bf5182a2d52ac80	46.094360	-72.368090	1544	2023-06-10	02:12:19
bf5182a2d52ac80	46.094364	-72.368080	1544	2023-06-10	02:12:19
bf5182a2d52ac80	46.094366	-72.368081	1544	2023-06-10	02:12:19
fa59b8c68c14898	46.345050	-72.547680	12	2023-06-10	02:12:24
bf5182a2d52ac80	46.083200	-72.361370	1539	2023-06-10	02:12:24
16d211be63235a1	46.348880	-72.549680	164	2023-06-10	02:12:24
3cb18db3f33d518	46.347163	-72.544975	0	2023-06-10	02:12:26
bf5182a2d52ac80	46.094350	-72.368080	1534	2023-06-10	02:12:29
bf5182a2d52ac80	46.094350	-72.368070	1534	2023-06-10	02:12:29
bf5182a2d52ac80	46.103200	-72.376880	1533	2023-06-10	02:12:30
16d211be63235a1	46.348820	-72.550080	158	2023-06-10	02:12:30
16d211be63235a1	46.348770	-72.550070	156	2023-06-10	02:12:32
16d211be63235a1	46.348770	-72.550050	156	2023-06-10	02:12:32
fa59b8c68c14898	46.345090	-72.547690	0	2023-06-10	02:12:36
fa59b8c68c14898	46.345080	-72.547690	-2	2023-06-10	02:12:38
16d211be63235a1	46.348780	-72.550060	147	2023-06-10	02:12:41
16d211be63235a1	46.348780	-72.550056	147	2023-06-10	02:12:41
bf5182a2d52ac80	46.103200	-72.376870	1518	2023-06-10	02:12:45
16d211be63235a1	46.348810	-72.550080	143	2023-06-10	02:12:45
fa59b8c68c14898	46.345090	-72.547690	0	2023-06-10	02:12:46
fa59b8c68c14898	46.345070	-72.547690	-2	2023-06-10	02:12:48
16d211be63235a1	46.348900	-72.549720	137	2023-06-10	02:12:51
16d211be63235a1	46.348900	-72.549730	137	2023-06-10	02:12:51
102afb9783fd990	46.337394	-72.547785	0	2023-06-10	02:12:53
8b56d8931a5a77c	46.320134	-72.577919	-425	2023-06-10	02:12:55
8b56d8931a5a77c	46.320133	-72.577920	-425	2023-06-10	02:12:55
5dc946bf5048732	46.343140	-72.540590	0	2023-06-10	02:12:56
00c64dbc2dd83fb	46.343540	-72.541620	0	2023-06-10	02:12:59
00c64dbc2dd83fb	46.343582	-72.541577	0	2023-06-10	02:13:00
00c64dbc2dd83fb	46.343582	-72.541580	0	2023-06-10	02:13:00
16d211be63235a1	46.349010	-72.549790	127	2023-06-10	02:13:01
f0d3b9ec872f5be	46.339288	-72.543662	0	2023-06-10	02:13:01
bf5182a2d52ac80	46.109130	-72.379760	1498	2023-06-10	02:13:05
0b42c2a8a59bf75	46.341120	-72.544830	0	2023-06-10	02:13:09
16d211be63235a1	46.348970	-72.549760	117	2023-06-10	02:13:11
16d211be63235a1	46.348967	-72.549761	117	2023-06-10	02:13:11
16d211be63235a1	46.348960	-72.549770	117	2023-06-10	02:13:11
0b42c2a8a59bf75	46.341110	-72.544810	0	2023-06-10	02:13:13
0b42c2a8a59bf75	46.341110	-72.544820	0	2023-06-10	02:13:13
8b56d8931a5a77c	46.323440	-72.582740	-443	2023-06-10	02:13:13
bf5182a2d52ac80	46.103157	-72.376870	1489	2023-06-10	02:13:14
bf5182a2d52ac80	46.103150	-72.376870	1489	2023-06-10	02:13:14
bf5182a2d52ac80	46.103156	-72.376866	1489	2023-06-10	02:13:14
8b56d8931a5a77c	46.323390	-72.582670	-445	2023-06-10	02:13:15
c9c01dfd664fe06	46.352542	-72.542904	0	2023-06-10	02:13:16
c9c01dfd664fe06	46.352543	-72.542910	0	2023-06-10	02:13:16
8b56d8931a5a77c	46.323390	-72.582680	-450	2023-06-10	02:13:20
16d211be63235a1	46.348980	-72.549750	106	2023-06-10	02:13:22
16d211be63235a1	46.348950	-72.549760	106	2023-06-10	02:13:22
bf5182a2d52ac80	46.103160	-72.376880	1480	2023-06-10	02:13:23
bf5182a2d52ac80	46.103160	-72.376860	1480	2023-06-10	02:13:23
0b42c2a8a59bf75	46.341127	-72.544821	0	2023-06-10	02:13:24
0b42c2a8a59bf75	46.341120	-72.544820	0	2023-06-10	02:13:24
0b42c2a8a59bf75	46.341120	-72.544830	0	2023-06-10	02:13:24
0b42c2a8a59bf75	46.341125	-72.544820	0	2023-06-10	02:13:24
8b56d8931a5a77c	46.323430	-72.582730	-454	2023-06-10	02:13:24
16d211be63235a1	46.347820	-72.549690	98	2023-06-10	02:13:30
e30345827703d32	46.351254	-72.542875	0	2023-06-10	02:13:35
8b56d8931a5a77c	46.323390	-72.582690	-469	2023-06-10	02:13:39
8b56d8931a5a77c	46.323390	-72.582684	-469	2023-06-10	02:13:39
16d211be63235a1	46.347810	-72.549690	83	2023-06-10	02:13:45
bf5182a2d52ac80	46.109140	-72.379750	1453	2023-06-10	02:13:50
16d211be63235a1	46.349020	-72.549790	76	2023-06-10	02:13:52
0b42c2a8a59bf75	46.341110	-72.544840	0	2023-06-10	02:13:59
a979c667236a0de	46.331650	-72.568290	243	2023-06-10	02:14:01
a07fa2760d45b15	46.351828	-72.545342	0	2023-06-10	02:14:05
a07fa2760d45b15	46.351826	-72.545340	0	2023-06-10	02:14:05
a07fa2760d45b15	46.351820	-72.545350	0	2023-06-10	02:14:05
cedcb96663d7ae7	46.351850	-72.545400	0	2023-06-10	02:14:06
16d211be63235a1	46.347766	-72.549722	62	2023-06-10	02:14:06
16d211be63235a1	46.347767	-72.549720	62	2023-06-10	02:14:06
16d211be63235a1	46.347760	-72.549720	62	2023-06-10	02:14:06
bf5182a2d52ac80	46.119260	-72.381980	1436	2023-06-10	02:14:07
0b9a335d77198c6	46.338680	-72.550960	22	2023-06-10	02:14:08
503433c2ca0190f	46.351790	-72.545290	0	2023-06-10	02:14:11
bf5182a2d52ac80	46.109097	-72.379710	1431	2023-06-10	02:14:12
bf5182a2d52ac80	46.109096	-72.379705	1431	2023-06-10	02:14:12
bf5182a2d52ac80	46.109090	-72.379710	1431	2023-06-10	02:14:12
0b9a335d77198c6	46.338640	-72.550950	18	2023-06-10	02:14:12
014941dc8592232	46.345730	-72.534860	0	2023-06-10	02:14:15
d36fdb382f00c31	46.345554	-72.547210	0	2023-06-10	02:14:15
d36fdb382f00c31	46.345555	-72.547213	0	2023-06-10	02:14:15
7acb35becfb015d	46.340920	-72.547170	0	2023-06-10	02:14:15
d36fdb382f00c31	46.345540	-72.547170	0	2023-06-10	02:14:16
5b5e5be723ba234	46.349550	-72.541240	0	2023-06-10	02:14:16
014941dc8592232	46.345740	-72.534860	0	2023-06-10	02:14:20
7acb35becfb015d	46.340911	-72.547156	0	2023-06-10	02:14:20
7acb35becfb015d	46.340910	-72.547160	0	2023-06-10	02:14:20
bf5182a2d52ac80	46.109090	-72.379730	1422	2023-06-10	02:14:21
bf5182a2d52ac80	46.109090	-72.379710	1422	2023-06-10	02:14:21
0b9a335d77198c6	46.338630	-72.550960	9	2023-06-10	02:14:21
d36fdb382f00c31	46.345530	-72.547180	0	2023-06-10	02:14:26
8b56d8931a5a77c	46.327335	-72.580710	-516	2023-06-10	02:14:26
8b56d8931a5a77c	46.327337	-72.580715	-516	2023-06-10	02:14:26
5b5e5be723ba234	46.349560	-72.541230	0	2023-06-10	02:14:26
0b9a335d77198c6	46.338665	-72.550940	0	2023-06-10	02:14:30
0b9a335d77198c6	46.338666	-72.550942	0	2023-06-10	02:14:30
503433c2ca0190f	46.351812	-72.545278	0	2023-06-10	02:14:32
a04bccf1bdc37c2	46.342170	-72.548520	0	2023-06-10	02:14:33
014941dc8592232	46.345730	-72.534870	0	2023-06-10	02:14:36
014941dc8592232	46.345730	-72.534868	0	2023-06-10	02:14:36
a04bccf1bdc37c2	46.342130	-72.548520	0	2023-06-10	02:14:36
83ce393dbf20030	46.344000	-72.545944	0	2023-06-10	02:14:39
83ce393dbf20030	46.344001	-72.545941	0	2023-06-10	02:14:39
5b5e5be723ba234	46.349563	-72.541196	0	2023-06-10	02:14:39
5b5e5be723ba234	46.349564	-72.541200	0	2023-06-10	02:14:39
5b5e5be723ba234	46.349560	-72.541200	0	2023-06-10	02:14:39
f88c566f1e24412	46.338260	-72.549710	0	2023-06-10	02:14:41
a04bccf1bdc37c2	46.342180	-72.548510	0	2023-06-10	02:14:44
0b9a335d77198c6	46.338650	-72.550940	0	2023-06-10	02:14:45
a04bccf1bdc37c2	46.342144	-72.548520	0	2023-06-10	02:14:46
a04bccf1bdc37c2	46.342143	-72.548523	0	2023-06-10	02:14:46
a04bccf1bdc37c2	46.342140	-72.548530	0	2023-06-10	02:14:46
83ce393dbf20030	46.344000	-72.545940	-10	2023-06-10	02:14:49
5b5e5be723ba234	46.349550	-72.541200	0	2023-06-10	02:14:49
a07fa2760d45b15	46.351810	-72.545340	-45	2023-06-10	02:14:50
f88c566f1e24412	46.338251	-72.549698	0	2023-06-10	02:14:50
a979c667236a0de	46.331660	-72.568290	192	2023-06-10	02:14:52
08e310b5e23c8d1	46.339370	-72.551430	10	2023-06-10	02:14:53
cedcb96663d7ae7	46.351865	-72.545392	0	2023-06-10	02:14:56
cedcb96663d7ae7	46.351864	-72.545395	0	2023-06-10	02:14:56
16d211be63235a1	46.347750	-72.549720	12	2023-06-10	02:14:56
16d211be63235a1	46.347750	-72.549710	12	2023-06-10	02:14:56
bf5182a2d52ac80	46.119250	-72.381970	1386	2023-06-10	02:14:57
0b9a335d77198c6	46.338670	-72.550950	-13	2023-06-10	02:14:58
487f321a391ad5d	46.346533	-72.538927	0	2023-06-10	02:15:01
f1ff6e2e898e2e1	46.341000	-72.547740	0	2023-06-10	02:15:02
b7853cfb68e9119	46.343220	-72.540620	0	2023-06-10	02:15:02
b7853cfb68e9119	46.343218	-72.540622	0	2023-06-10	02:15:02
08e310b5e23c8d1	46.339397	-72.551480	0	2023-06-10	02:15:03
08e310b5e23c8d1	46.339396	-72.551480	0	2023-06-10	02:15:03
3adca428fb38cc9	46.346420	-72.546570	0	2023-06-10	02:15:03
4775767c5bdf970	46.349680	-72.540970	0	2023-06-10	02:15:04
fa59b8c68c14898	46.345070	-72.547670	132	2023-06-10	02:15:05
b7853cfb68e9119	46.343220	-72.540660	0	2023-06-10	02:15:05
014941dc8592232	46.345740	-72.534860	0	2023-06-10	02:15:07
83ce393dbf20030	46.344000	-72.545980	-28	2023-06-10	02:15:07
16d211be63235a1	46.345990	-72.548660	0	2023-06-10	02:15:08
cedcb96663d7ae7	46.351860	-72.545420	-14	2023-06-10	02:15:10
bf5182a2d52ac80	46.119270	-72.381960	1373	2023-06-10	02:15:10
571c8e3e46670cf	46.339910	-72.541580	0	2023-06-10	02:15:11
6901aba1350c4ac	46.349586	-72.541560	0	2023-06-10	02:15:11
ea7101de20ee916	46.347550	-72.540430	0	2023-06-10	02:15:11
bf5182a2d52ac80	46.129524	-72.388180	1372	2023-06-10	02:15:11
bf5182a2d52ac80	46.129524	-72.388185	1372	2023-06-10	02:15:11
bf5182a2d52ac80	46.129520	-72.388190	1372	2023-06-10	02:15:11
f1ff6e2e898e2e1	46.340962	-72.547775	0	2023-06-10	02:15:12
f1ff6e2e898e2e1	46.340960	-72.547775	0	2023-06-10	02:15:12
e72c217c5f07944	46.347230	-72.541290	9	2023-06-10	02:15:12
ea7101de20ee916	46.347560	-72.540420	0	2023-06-10	02:15:16
c74c445da591554	46.343978	-72.545915	0	2023-06-10	02:15:18
c74c445da591554	46.343980	-72.545920	0	2023-06-10	02:15:18
c74c445da591554	46.343980	-72.545910	0	2023-06-10	02:15:18
6e3e721b9c38829	46.345720	-72.546860	0	2023-06-10	02:15:19
6e3e721b9c38829	46.345720	-72.546862	0	2023-06-10	02:15:19
cedcb96663d7ae7	46.351880	-72.545400	-23	2023-06-10	02:15:19
16d211be63235a1	46.345280	-72.548750	0	2023-06-10	02:15:19
a979c667236a0de	46.331654	-72.568344	165	2023-06-10	02:15:19
f1ff6e2e898e2e1	46.340950	-72.547790	-9	2023-06-10	02:15:21
e72c217c5f07944	46.347247	-72.541275	0	2023-06-10	02:15:21
e72c217c5f07944	46.347248	-72.541275	0	2023-06-10	02:15:21
571c8e3e46670cf	46.339923	-72.541582	0	2023-06-10	02:15:22
571c8e3e46670cf	46.339924	-72.541580	0	2023-06-10	02:15:22
571c8e3e46670cf	46.339920	-72.541590	0	2023-06-10	02:15:22
1d94c57decc1565	46.345428	-72.534489	0	2023-06-10	02:15:22
ea7101de20ee916	46.347560	-72.540440	0	2023-06-10	02:15:22
bf5182a2d52ac80	46.129510	-72.388180	1361	2023-06-10	02:15:22
